,device_id,zip,size,trainrow,testrow
671,-9084201002279466226,12,116,,82269.0
672,-9083759802796665051,12,4,,64964.0
673,-9083759802796665051,219,29,,64964.0
674,-9083714146922358707,12,1,,76998.0
675,-9083714146922358707,101,11,,76998.0
676,-9083685793414749782,12,3,,111425.0
677,-9083344249432998925,12,7,,65557.0
678,-9083209731502130989,12,7,56347.0,
679,-9083166150019712513,12,10,,70908.0
680,-9083166150019712513,337,8,,70908.0
681,-9082603524390907774,12,4,64846.0,
682,-9082603524390907774,101,68,64846.0,
683,-9082385795134119847,499,5,,97532.0
684,-9082036799529475767,475,1,,
685,-9082036799529475767,476,25,,
686,-9081956028239189891,12,1,,1323.0
687,-9081378692032596473,12,27,,
688,-9081378692032596473,330,385,,
689,-9080896288558473700,12,6,40650.0,
690,-9080896288558473700,441,24,40650.0,
691,-9080580153823501197,12,12,,48352.0
692,-9080488562587587239,12,1,,43451.0
693,-9080467972609717931,12,63,,73194.0
694,-9080467972609717931,298,92,,73194.0
695,-9080268865381973150,12,5,,32326.0
696,-9080268865381973150,298,4,,32326.0
697,-9080268865381973150,313,33,,32326.0
698,-9080268865381973150,318,5,,32326.0
699,-9079829975393275981,12,2,13333.0,
700,-9079829975393275981,79,8,13333.0,
701,-9079752261645916749,12,2,,48904.0
702,-9078884626526111812,201,7,,45238.0
703,-9078656887839651284,12,1,,77351.0
704,-9078072777038987342,658,23,64253.0,
705,-9078005736539812378,12,55,,
706,-9078005736539812378,15,307,,
707,-9077932265778048184,12,14,27512.0,
708,-9077887198036285845,12,6,58126.0,
709,-9077887198036285845,267,66,58126.0,
710,-9077859596371173701,12,4,,104164.0
711,-9077859596371173701,218,25,,104164.0
712,-9077546232032216016,12,10,,9443.0
713,-9077090442201314081,12,3,,105624.0
714,-9077090442201314081,81,59,,105624.0
715,-9076683929976593878,12,2,,65691.0
716,-9075230237299500260,12,2,,44298.0
717,-9075228125240245866,12,1,,93703.0
718,-9073895965962698521,12,86,,105569.0
719,-9073865363144386943,12,26,53566.0,
720,-9073865363144386943,101,374,53566.0,
721,-9073778680072759450,12,3,51500.0,
722,-9073778680072759450,450,38,51500.0,
723,-9073706105371547540,12,8,,
724,-9073691973352277406,12,9,67022.0,
725,-9073691973352277406,224,7,67022.0,
726,-9073691973352277406,250,158,67022.0,
727,-9073643908689552866,12,18,,78488.0
728,-9073643908689552866,243,44,,78488.0
729,-9073559398914673381,12,18,,50345.0
730,-9073559398914673381,15,60,,50345.0
731,-9073559398914673381,530,327,,50345.0
732,-9073559398914673381,531,17,,50345.0
733,-9073474758218251472,12,10,34809.0,
734,-9073407886058867537,504,2,39818.0,
735,-9073043421905782689,12,66,67432.0,
736,-9073021244296039287,12,3,,13559.0
737,-9072614272874551400,12,6,,92595.0
738,-9072332457196168910,12,11,62734.0,
739,-9072092662969210918,12,6,13469.0,
740,-9072092662969210918,15,14,13469.0,
741,-9072007142524643185,12,2,74031.0,
742,-9071205856356200617,12,2,,80846.0
743,-9071109278673754590,12,2,,105001.0
744,-9071109278673754590,257,1,,105001.0
745,-9070891064047753379,12,3,,70112.0
746,-9070891064047753379,188,144,,70112.0
747,-9070107443164828187,12,1,,81926.0
748,-9070107443164828187,79,43,,81926.0
749,-9070107443164828187,80,63,,81926.0
750,-9070107443164828187,81,23,,81926.0
751,-9070107443164828187,100,24,,81926.0
752,-9070107443164828187,101,22,,81926.0
753,-9069608389515305915,12,39,,45451.0
754,-9069608389515305915,15,44,,45451.0
755,-9068966396232673780,12,15,,73177.0
756,-9068083419933068600,12,55,,65203.0
757,-9068083419933068600,477,67,,65203.0
758,-9067717239098883674,12,1,,
759,-9067708793685729660,12,6,,79396.0
760,-9067541146131565166,154,3,,103751.0
761,-9067331395847165311,12,1,,7405.0
762,-9067331395847165311,365,33,,7405.0
763,-9067191839031273541,12,2,,52604.0
764,-9067191839031273541,274,4,,52604.0
765,-9066929036910665737,12,18,,12593.0
766,-9066929036910665737,15,48,,12593.0
767,-9066929036910665737,270,23,,12593.0
768,-9066929036910665737,294,81,,12593.0
769,-9066863455942378968,12,38,,90706.0
770,-9066739718735442255,12,13,53349.0,
771,-9066569707255068968,12,5,,26973.0
772,-9066153648706927238,12,9,,99170.0
773,-9066035552714987934,12,94,,60278.0
774,-9066035552714987934,97,15,,60278.0
775,-9065883836262337816,12,49,53089.0,
776,-9065499242152393701,437,18,27835.0,
777,-9065499242152393701,464,6,27835.0,
778,-9065499242152393701,465,15,27835.0,
779,-9065251083579497088,12,26,,54657.0
780,-9064614770950620419,12,8,,86698.0
781,-9064611207815809421,267,53,,22115.0
782,-9064535122088413404,12,1,,91348.0
783,-9064462124688982756,12,4,63556.0,
784,-9063767747798506619,12,3,,47301.0
785,-9063182059137606477,12,3,,73281.0
786,-9063182059137606477,373,70,,73281.0
787,-9063086701555824452,371,20,19314.0,
788,-9063050641137392948,266,48,61668.0,
789,-9062922347430622041,12,17,,98612.0
790,-9062922347430622041,267,38,,98612.0
791,-9062850819845680197,12,11,,81333.0
792,-9061302922157907929,12,12,16289.0,
793,-9061302922157907929,297,2,16289.0,
794,-9061013596669128821,12,96,3173.0,
795,-9060932905268508803,12,19,,98387.0
796,-9060640305154287166,12,32,,67212.0
797,-9060640305154287166,256,97,,67212.0
798,-9059861675441564092,12,4,58716.0,
799,-9059724502668344872,12,1,,41884.0
800,-9059548569000999540,12,18,,36586.0
801,-9058976870986022312,12,44,17014.0,
802,-9058976870986022312,306,3,17014.0,
803,-9058814585821438706,12,3,,
804,-9058780465390856722,477,50,,3808.0
805,-9058769793619140658,12,2,,86074.0
806,-9058769793619140658,668,88,,86074.0
807,-9056466099270832926,12,1,16790.0,
808,-9056466099270832926,346,52,16790.0,
809,-9056072777069455298,12,4,42993.0,
810,-9056072777069455298,101,23,42993.0,
811,-9056072777069455298,363,37,42993.0,
812,-9056066866994442892,12,2,,60621.0
813,-9055952824006880978,12,10,9123.0,
814,-9055156919252450597,12,4,,
815,-9055044624488529242,12,2,,30749.0
816,-9054988478626944218,12,1,,105010.0
817,-9054988478626944218,74,109,,105010.0
818,-9054700749395691593,12,1,36526.0,
819,-9054499711048149669,12,2,27558.0,
820,-9054457302185579257,12,25,9690.0,
821,-9054457302185579257,295,6,9690.0,
822,-9054303408395646301,12,8,,37557.0
823,-9054149305154728450,12,2,,16120.0
824,-9053888023522786165,12,245,,37689.0
825,-9053888023522786165,257,56,,37689.0
826,-9053654631606385950,270,5,60526.0,
827,-9053654631606385950,271,1,60526.0,
828,-9053654631606385950,272,1,60526.0,
829,-9053654631606385950,273,177,60526.0,
830,-9053654631606385950,293,62,60526.0,
831,-9053654631606385950,294,7,60526.0,
832,-9053377833740316213,12,9,,34424.0
833,-9053104100300014541,12,4,48137.0,
834,-9053104100300014541,400,4,48137.0,
835,-9052057124812329627,12,14,53794.0,
836,-9051999794177347007,12,1,74473.0,
837,-9051999794177347007,567,6,74473.0,
838,-9051903700674902592,420,168,53735.0,
839,-9051692488935952532,12,57,28365.0,
840,-9051349771759620305,12,1,,
841,-9051169544993104975,12,10,,77265.0
842,-9051072804789579370,12,6,40691.0,
843,-9051072804789579370,217,6,40691.0,
844,-9051072804789579370,298,5,40691.0,
845,-9049955329329147264,12,1,43800.0,
846,-9049739142091768828,12,97,,64888.0
847,-9049374409730289559,12,25,25332.0,
848,-9049288486335000547,12,2,,4002.0
849,-9049040549428969534,12,5,59634.0,
850,-9048926377046887752,12,3,,22301.0
851,-9048569852472274459,12,18,55204.0,
852,-9048569852472274459,298,3,55204.0,
853,-9048283859724776814,12,66,,109993.0
854,-9048283859724776814,257,8,,109993.0
855,-9048283859724776814,296,22,,109993.0
856,-9048228525024439221,12,4,,52472.0
857,-9048228525024439221,477,16,,52472.0
858,-9047941795270051492,12,24,,90853.0
859,-9047706359521386446,12,43,19097.0,
860,-9047584295619502715,12,6,,110939.0
861,-9047584295619502715,421,29,,110939.0
862,-9047564326204993458,12,8,15766.0,
863,-9047564326204993458,449,49,15766.0,
864,-9047136104062925592,12,5,,66916.0
865,-9047007358394551892,249,24,,46599.0
866,-9045992881782847730,154,19,5045.0,
867,-9045975878289767106,12,33,,21831.0
868,-9045729280689362615,12,5,46459.0,
869,-9045505691951149548,12,34,,
870,-9045338424505432138,12,2,,88576.0
871,-9044211617465955419,12,20,,29279.0
872,-9043888481601526648,101,49,,68267.0
873,-9043840070219101986,12,42,,58695.0
874,-9043757469549686665,12,5,9780.0,
875,-9043510128714872346,12,1,,54152.0
876,-9043376367407094931,12,1,,
877,-9043263980530680018,12,2,53152.0,
878,-9043089470618108098,441,8,,131.0
879,-9042980350102172366,12,3,52456.0,
880,-9042950273128098517,12,1,,46345.0
881,-9042281502826508855,12,22,,52347.0
882,-9042218897081481905,446,4,,27020.0
883,-9041714078139560658,272,4,,33485.0
884,-9041714078139560658,273,4,,33485.0
885,-9041133212238696133,12,5,46006.0,
886,-9040979703042795184,330,10,,40765.0
887,-9040328040803744389,120,28,56318.0,
888,-9040226158974614773,12,6,,
889,-9039977746848315513,12,2,37694.0,
890,-9039977746848315513,120,66,37694.0,
891,-9039535441389616356,12,8,,111500.0
892,-9039535441389616356,15,6,,111500.0
893,-9039535441389616356,297,7,,111500.0
894,-9039446965273510792,12,31,,77970.0
895,-9039446965273510792,80,1,,77970.0
896,-9039298961907090095,12,53,49956.0,
897,-9039022933083631726,12,8,,38703.0
898,-9039022933083631726,402,24,,38703.0
899,-9039022933083631726,403,235,,38703.0
900,-9039022933083631726,427,6,,38703.0
901,-9038959673646498142,12,14,,56847.0
902,-9038959673646498142,330,70,,56847.0
903,-9038943549404813326,12,11,,74147.0
904,-9038943549404813326,479,112,,74147.0
905,-9038623594440272552,12,58,30898.0,
906,-9038490033483015463,12,75,63438.0,
907,-9038481647917111780,12,4,2953.0,
908,-9038416768958386247,477,15,,27017.0
909,-9038151896118504796,12,1,,107902.0
910,-9038105588603649844,12,124,,110919.0
911,-9038105588603649844,101,142,,110919.0
912,-9037876622709072469,96,10,,65456.0
913,-9037876622709072469,97,17,,65456.0
914,-9037876622709072469,119,11,,65456.0
915,-9037559135683706347,12,34,,21847.0
916,-9037430488620535557,12,3,,71109.0
917,-9036581639226036355,12,3,7005.0,
918,-9036581639226036355,476,3,7005.0,
919,-9036185261165497308,12,1,19502.0,
920,-9036136297903911240,12,26,27892.0,
921,-9035617386364538620,12,13,,95447.0
922,-9035617386364538620,298,1,,95447.0
923,-9034576147172246797,12,1,53314.0,
924,-9033943492645637211,12,37,,103844.0
925,-9033158121716525222,12,1,,78663.0
926,-9032885578656412531,12,1,2891.0,
927,-9032407077552228008,12,32,,73168.0
928,-9032124853354058944,12,7,,111679.0
929,-9031784664692694562,12,3,,34316.0
930,-9031540790762956268,12,6,,85806.0
931,-9031540790762956268,531,10,,85806.0
932,-9030849478898745313,12,1,,32181.0
933,-9030849478898745313,680,86,,32181.0
934,-9030001266262349451,12,10,,16495.0
935,-9029896681346557913,12,1,30765.0,
936,-9029719462196435748,242,10,,44438.0
937,-9029629554108975725,12,23,,44071.0
938,-9029031879981970389,293,8,67997.0,
939,-9028482081949649300,12,6,41173.0,
940,-9028461163192747590,396,69,,44947.0
941,-9027961276596561037,12,19,,89178.0
942,-9027930004762166882,12,78,,97450.0
943,-9027930004762166882,330,334,,97450.0
944,-9027930004762166882,331,1,,97450.0
945,-9027930004762166882,351,29,,97450.0
946,-9027901567414334129,178,24,51522.0,
947,-9026837627240789411,312,5,53946.0,
948,-9026615301351170778,12,10,,35242.0
949,-9026615301351170778,251,5,,35242.0
950,-9026466602628141268,12,2,34956.0,
951,-9026466602628141268,101,38,34956.0,
952,-9026429353039909097,12,2,,
953,-9026317892770450219,12,2,43573.0,
954,-9026176152541973263,128,1,,
955,-9026176152541973263,129,11,,
956,-9025893097067971431,12,8,17841.0,
957,-9025486544707208792,270,2,,90889.0
958,-9025486544707208792,295,49,,90889.0
959,-9025401738600848457,12,22,,62060.0
960,-9025401738600848457,208,59,,62060.0
961,-9024966007172774469,12,15,69364.0,
962,-9024955794925432417,12,2,,82597.0
963,-9024928440594155512,12,1,65019.0,
964,-9024928440594155512,80,6,65019.0,
965,-9024646837768278604,259,59,51941.0,
966,-9024267758504679286,12,16,67972.0,
967,-9023935932886601450,12,91,,58114.0
968,-9023639731725717876,12,43,,98806.0
969,-9023600591876027982,12,6,71039.0,
970,-9023589610046533587,12,1,56914.0,
971,-9023589610046533587,178,65,56914.0,
972,-9023581842568982802,12,7,,22109.0
973,-9023581842568982802,188,67,,22109.0
974,-9023581842568982802,210,1,,22109.0
975,-9023443077946378625,12,40,58594.0,
976,-9023340969881671283,257,22,49652.0,
977,-9023166782518070679,12,47,,61192.0
978,-9023108780146538310,12,10,,107436.0
979,-9022943102040694349,12,24,,32875.0
980,-9022763838773266718,476,7,,21023.0
981,-9022690039865053804,12,4,15898.0,
982,-9021919762378037352,12,43,28793.0,
983,-9021919762378037352,349,156,28793.0,
984,-9021919762378037352,350,3,28793.0,
985,-9021739246788638351,12,17,,27006.0
986,-9021739246788638351,15,377,,27006.0
987,-9021147062412910711,12,8,,52096.0
988,-9021147062412910711,267,55,,52096.0
989,-9020751475767697721,12,22,,14486.0
990,-9020040565436273994,12,1,61978.0,
991,-9019709856704671341,12,2,,52529.0
992,-9019595010299280797,12,1,,24959.0
993,-9019595010299280797,309,6,,24959.0
994,-9019595010299280797,351,4,,24959.0
995,-9019357391015420709,12,3,,107321.0
996,-9019357391015420709,233,38,,107321.0
997,-9019147303850837442,12,1,,19061.0
998,-9019147303850837442,260,41,,19061.0
999,-9019075831510644944,12,32,,45217.0
1000,-9018750648319852078,12,1,,89689.0
1001,-9018750648319852078,399,3,,89689.0
1002,-9018330010165720321,12,153,,72489.0
1003,-9018175415237137477,235,1,,72284.0
1004,-9018175415237137477,236,22,,72284.0
1005,-9017927964376058336,12,18,,98199.0
1006,-9017927964376058336,307,8,,98199.0
1007,-9017469512433051838,12,106,12701.0,
1008,-9016683462055923480,12,18,,28763.0
1009,-9016667394519223888,405,63,,102003.0
1010,-9016644162214546161,12,1,,44445.0
1011,-9016586948219279907,12,83,,42211.0
1012,-9016582989640749945,12,1,,33739.0
1013,-9016520568121085116,12,3,40253.0,
1014,-9016520568121085116,453,22,40253.0,
1015,-9016302020621335326,12,8,,74573.0
1016,-9016302020621335326,224,3,,74573.0
1017,-9016302020621335326,273,34,,74573.0
1018,-9016203189439526332,347,28,8897.0,
1019,-9015838746747019717,12,2,,98102.0
1020,-9015333362873513614,12,2,,
1021,-9014350292550220116,12,1,30630.0,
1022,-9014344895701347239,12,33,,85012.0
1023,-9013523361805426923,249,12,73598.0,
1024,-9013296464481884995,12,19,,2262.0
1025,-9013210358934165906,12,2,,
1026,-9013210358934165906,15,1,,
1027,-9013012979339190576,12,2,17194.0,
1028,-9012592299472331174,585,26,,60474.0
1029,-9012446882666727851,12,1,,99886.0
1030,-9012446882666727851,223,1,,99886.0
1031,-9011635270221567031,12,5,38572.0,
1032,-9011593304288875782,12,25,26761.0,
1033,-9011551642475157277,12,1,,40340.0
1034,-9011368843860200638,12,85,64201.0,
1035,-9011363199163751729,12,28,43391.0,
1036,-9011044508825538403,12,5,,5653.0
1037,-9010967211114687769,12,3,,62213.0
1038,-9010967211114687769,315,164,,62213.0
1039,-9010787460625658203,12,1,68907.0,
1040,-9010720184219422638,12,1,,95793.0
1041,-9010720184219422638,421,12,,95793.0
1042,-9010610564405509447,12,2,,5206.0
1043,-9010083762703456770,12,33,24295.0,
1044,-9010083762703456770,396,74,24295.0,
1045,-9009759053850119002,171,4,,80762.0
1046,-9009324670808865570,12,6,,71990.0
1047,-9009191778543728924,12,22,,18801.0
1048,-9008855154376909760,12,20,16461.0,
1049,-9008516795201539422,12,40,,35554.0
1050,-9007906916293768193,12,1,44175.0,
1051,-9007130520032303963,12,20,64148.0,
1052,-9007130520032303963,507,1,64148.0,
1053,-9006811086796543204,482,38,,35083.0
1054,-9006521758210672337,12,1,56101.0,
1055,-9006324410842431378,12,1,,29638.0
1056,-9006263208461526057,12,1,,109911.0
1057,-9006263208461526057,15,182,,109911.0
1058,-9006263208461526057,80,33,,109911.0
1059,-9006255707176254660,12,7,20527.0,
1060,-9006239402397806899,12,6,,52202.0
1061,-9006215191839323114,12,1,43414.0,
1062,-9006215191839323114,80,11,43414.0,
1063,-9006215191839323114,101,18,43414.0,
1064,-9005559252759452541,12,12,63033.0,
1065,-9005559252759452541,396,16,63033.0,
1066,-9005559252759452541,446,110,63033.0,
1067,-9005081848992685298,12,1,29661.0,
1068,-9004923739248056646,12,2,,17907.0
1069,-9004743981191719404,12,30,,
1070,-9004661349263828861,12,1,,
1071,-9004661349263828861,195,17,,
1072,-9004496616297939238,12,196,3364.0,
1073,-9004496616297939238,625,121,3364.0,
1074,-9004417528223787238,12,2,28209.0,
1075,-9004417528223787238,448,5,28209.0,
1076,-9004407184336726341,476,17,5577.0,
1077,-9004138875107486736,12,10,,
1078,-9003996289736862302,12,1,,1553.0
1079,-9003947128036237116,12,4,37172.0,
1080,-9003202516657721840,12,5,9709.0,
1081,-9003202516657721840,81,158,9709.0,
1082,-9003143599938873412,237,161,,94755.0
1083,-9003024964574030998,12,12,65558.0,
1084,-9003024964574030998,119,96,65558.0,
1085,-9002991554887640531,12,2,54148.0,
1086,-9002991554887640531,197,3,54148.0,
1087,-9002939926206273176,12,7,,81962.0
1088,-9002939926206273176,94,131,,81962.0
1089,-9002686544390888176,12,230,,24867.0
1090,-9001472567473232474,12,18,,32017.0
1091,-9001280840044951384,126,29,,69122.0
1092,-9001167273988596167,12,59,,23828.0
1093,-9000827282174873476,12,29,,56608.0
1094,-9000158074514955671,12,34,,108380.0
1095,-8999583092960078740,12,1,,90725.0
1096,-8999530063627133171,12,1,34267.0,
1097,-8998265686880223955,12,3,,76966.0
1098,-8998265686880223955,251,58,,76966.0
1099,-8998203066537801136,101,34,,71950.0
1100,-8998176445322197682,12,3,,79974.0
1101,-8998176445322197682,399,5,,79974.0
1102,-8997838108653864769,12,1,44717.0,
1103,-8997809006079791853,12,12,50526.0,
1104,-8997809006079791853,337,11,50526.0,
1105,-8997579106458261767,12,4,,72291.0
1106,-8997579106458261767,476,5,,72291.0
1107,-8997579106458261767,504,9,,72291.0
1108,-8997293247654606610,12,18,23152.0,
1109,-8997293247654606610,403,58,23152.0,
1110,-8997293247654606610,405,16,23152.0,
1111,-8996875367734091221,12,9,41903.0,
1112,-8996751874265141078,12,9,,59351.0
1113,-8996196127208529596,12,14,32446.0,
1114,-8996068254893588246,12,7,,37634.0
1115,-8996067941497246601,12,27,,85153.0
1116,-8995272658520685777,12,125,,103961.0
1117,-8995272658520685777,381,25,,103961.0
1118,-8995166723112587710,12,25,14909.0,
1119,-8994934969089499379,12,7,,93112.0
1120,-8994795302459147530,12,3,73294.0,
1121,-8994781453886519277,12,1,,62030.0
1122,-8994539731373586338,138,5,,61052.0
1123,-8994276590515059346,451,158,52481.0,
1124,-8994208130951990181,12,33,,5095.0
1125,-8993383988865568900,375,50,,58414.0
1126,-8993231040382165910,12,29,32796.0,
1127,-8992671209178787161,12,5,,859.0
1128,-8992628397316286012,12,13,30671.0,
1129,-8992614275342876650,12,6,,49479.0
1130,-8992235904007064004,12,2,,69452.0
1131,-8992145774989708779,12,2,,7277.0
1132,-8991982347629763907,12,107,3851.0,
1133,-8991712122844595868,12,10,22404.0,
1134,-8991640462547580854,12,1,,84015.0
